ID,s_id,grade,subject,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
51,66,1,social,55,6.82,70.74,1,25.77,55,9.09,81.82,61.82,16.36,10.91,1.82,0,1.82,7.27,0,5.45,5.45,9.09,14.55,9.09,12.73,3.64,25.45,5.45,3.64,1.82,3.64,0,10.91,5.45,5.45,1.82,1.82,1.82,10.91,0,0,7.27,0,12.73,0,7.27,3.64,0,0,1.82,3.64,3.64,0,0,0,0,0,0,0,1.82,0,0,0,1.82,0,12.73,10.91,0,7.27,0,3.64,3.64,0,0,0,0,0,1.82,0,0,0,0,0,0,5.45,1.82,0,0,0,0,0,0,0,3.64,0,0
52,67,1,science,14,14.58,50,13.15,1,14,14.29,85.71,64.29,14.29,14.29,0,0,7.14,0,7.14,0,7.14,7.14,7.14,0,14.29,14.29,7.14,0,0,0,0,0,7.14,0,7.14,0,0,7.14,14.29,0,0,0,0,14.29,0,7.14,0,0,0,7.14,0,0,0,0,7.14,0,7.14,0,0,0,0,0,0,0,0,0,14.29,0,7.14,0,7.14,0,0,0,7.14,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0
53,67,1,social,16,5.18,99,1,1,16,25,87.5,56.25,25,25,6.25,6.25,0,12.5,0,0,0,6.25,18.75,0,6.25,0,25,0,0,0,0,0,6.25,0,6.25,0,0,0,37.5,0,0,12.5,0,25,0,6.25,18.75,0,0,0,6.25,0,0,6.25,6.25,0,6.25,0,0,18.75,18.75,12.5,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0
54,70,2,science,38,17.17,5.73,99,25.77,19,10.53,86.84,47.37,13.16,13.16,7.89,2.63,0,0,2.63,0,7.89,2.63,7.89,2.63,10.53,10.53,26.32,2.63,2.63,0,2.63,0,0,0,0,0,0,0,10.53,0,0,0,0,21.05,7.89,2.63,5.26,5.26,0,10.53,5.26,0,5.26,0,0,0,0,0,0,2.63,2.63,0,0,0,0,10.53,15.79,0,21.05,2.63,10.53,7.89,0,0,0,0,0,0,0,0,0,0,0,0,10.53,5.26,0,0,0,0,0,0,0,5.26,0,0
55,70,2,social,55,62.84,86.24,1,98.09,13.75,16.36,83.64,52.73,9.09,7.27,0,0,0,7.27,0,1.82,5.45,14.55,9.09,5.45,12.73,0,18.18,7.27,5.45,0,0,1.82,5.45,5.45,0,0,0,0,12.73,0,0,0,7.27,10.91,1.82,1.82,3.64,0,1.82,1.82,3.64,3.64,0,0,0,0,0,0,0,3.64,1.82,1.82,1.82,0,0,10.91,7.27,0,9.09,3.64,3.64,1.82,3.64,5.45,0,0,0,0,0,0,0,0,0,0,7.27,7.27,0,0,0,0,0,0,0,0,0,0
56,75,1,science,16,11.86,96.95,7.84,25.77,16,12.5,75,68.75,12.5,12.5,0,0,12.5,0,0,0,12.5,6.25,6.25,6.25,25,6.25,6.25,0,0,6.25,0,0,0,0,0,0,0,0,12.5,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,6.25,0,6.25,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0
57,75,1,social,16,72.69,96.95,7.84,99,8,6.25,93.75,50,12.5,12.5,0,0,0,12.5,0,0,12.5,6.25,12.5,0,6.25,0,18.75,0,0,0,12.5,0,6.25,6.25,0,0,0,0,18.75,0,0,12.5,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,6.25,0,6.25,0,12.5,6.25,0,25,12.5,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0
58,78,1,science,63,87.62,21.36,4.97,7.46,12.6,7.94,85.71,52.38,4.76,1.59,0,0,0,0,1.59,3.17,15.87,7.94,9.52,0,11.11,3.17,12.7,3.17,0,0,0,6.35,7.94,3.17,4.76,0,0,0,7.94,0,0,0,0,26.98,0,4.76,4.76,7.94,0,12.7,0,0,0,0,4.76,0,1.59,0,3.17,1.59,0,0,0,1.59,0,0,19.05,0,3.17,0,3.17,0,0,0,0,0,0,1.59,0,0,0,0,0,0,9.52,7.94,1.59,0,0,0,0,0,0,0,0,0
59,79,1,science,45,11.48,50,18.21,3.92,22.5,11.11,91.11,66.67,15.56,6.67,0,2.22,4.44,0,0,8.89,2.22,13.33,11.11,2.22,17.78,6.67,20,2.22,2.22,0,0,2.22,2.22,0,2.22,0,0,2.22,6.67,0,0,0,0,11.11,0,2.22,2.22,4.44,0,6.67,0,0,0,0,6.67,2.22,4.44,0,0,11.11,2.22,2.22,0,6.67,0,6.67,15.56,2.22,11.11,0,8.89,2.22,0,0,0,0,0,0,0,0,0,0,0,0,8.89,4.44,2.22,0,0,0,0,0,0,2.22,0,0
60,79,1,social,40,83.17,93.3,15.86,72.57,40,12.5,82.5,62.5,15,15,5,0,7.5,2.5,0,0,10,17.5,5,0,15,0,20,0,0,0,0,0,2.5,2.5,0,0,0,0,12.5,0,0,2.5,0,7.5,0,5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,2.5,2.5,2.5,7.5,0,0,15,0,15,5,10,0,0,2.5,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0
61,81,2,science,15,70.69,50,10.08,99,5,20,80,20,0,0,0,0,0,0,0,0,0,6.67,6.67,0,6.67,6.67,33.33,0,0,0,0,13.33,6.67,6.67,0,0,0,0,13.33,0,0,0,0,20,0,0,0,13.33,0,6.67,0,0,0,0,33.33,0,0,0,26.67,13.33,13.33,0,0,0,0,0,33.33,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,20,0,0,0,0,0,0,0,6.67,0,0
62,81,2,social,44,26.97,81.84,5.43,25.77,14.67,20.45,81.82,52.27,15.91,11.36,2.27,4.55,0,4.55,0,4.55,0,11.36,11.36,9.09,4.55,0,27.27,0,4.55,0,2.27,0,0,0,0,0,0,0,11.36,0,0,0,4.55,29.55,9.09,4.55,9.09,6.82,0,4.55,0,0,0,0,0,0,0,0,0,6.82,6.82,2.27,0,0,0,0,20.45,2.27,9.09,6.82,0,2.27,0,2.27,0,0,0,0,0,0,0,0,0,0,15.91,6.82,0,0,0,0,0,0,9.09,0,0,0
63,84,1,science,30,18.82,2.31,65.14,1,15,6.67,86.67,56.67,10,6.67,3.33,0,0,0,3.33,3.33,0,13.33,20,3.33,0,13.33,23.33,0,0,3.33,3.33,0,10,0,10,0,0,0,10,0,0,0,0,33.33,3.33,6.67,10,3.33,0,13.33,0,0,0,0,3.33,0,3.33,0,0,10,0,0,10,0,0,0,10,3.33,13.33,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6.67,0,0,0,0,0,0,0,3.33,0,0
64,84,1,social,19,12.81,94.27,1,25.77,4.75,15.79,84.21,52.63,21.05,15.79,5.26,0,0,10.53,0,5.26,5.26,5.26,21.05,5.26,0,0,31.58,0,0,5.26,0,0,0,0,0,0,0,0,21.05,0,0,10.53,0,15.79,0,5.26,5.26,5.26,0,0,0,0,0,0,0,0,0,0,0,10.53,10.53,10.53,0,0,0,10.53,15.79,0,5.26,0,5.26,0,15.79,15.79,0,0,0,0,0,0,0,0,0,0,31.58,21.05,5.26,0,0,0,0,0,0,5.26,0,0
65,85,2,science,13,43.96,1.07,63.54,25.77,4.33,7.69,69.23,38.46,7.69,7.69,7.69,0,0,0,0,0,7.69,0,7.69,0,0,15.38,15.38,7.69,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,15.38,15.38,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,7.69,0,0,7.69,0,0,23.08,23.08,0,0,0,0,0,0,0,0,0,0
66,85,2,social,6,18.82,50,23.51,99,6,50,66.67,33.33,16.67,16.67,16.67,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,16.67,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,16.67,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0
67,87,1,science,73,6.23,13.65,64.86,1,12.17,15.07,82.19,50.68,6.85,4.11,4.11,0,0,0,0,2.74,0,5.48,13.7,9.59,10.96,6.85,21.92,0,0,4.11,0,2.74,10.96,0,10.96,0,5.48,0,5.48,0,0,0,0,23.29,6.85,9.59,4.11,0,0,5.48,0,0,0,0,1.37,0,1.37,0,0,15.07,0,0,10.96,4.11,0,0,19.18,1.37,10.96,0,5.48,5.48,0,0,0,0,0,0,0,0,0,0,0,0,12.33,8.22,4.11,0,0,0,0,0,0,0,0,0
68,87,1,social,70,25.89,76.25,13.15,1.91,17.5,17.14,84.29,57.14,18.57,12.86,4.29,1.43,0,7.14,0,5.71,8.57,5.71,12.86,5.71,5.71,1.43,18.57,2.86,0,0,5.71,4.29,2.86,0,2.86,0,0,1.43,12.86,0,0,8.57,0,14.29,4.29,5.71,2.86,1.43,1.43,1.43,1.43,1.43,0,0,0,0,0,0,0,8.57,4.29,4.29,0,1.43,1.43,10,7.14,0,14.29,4.29,4.29,5.71,0,2.86,0,0,0,0,0,0,0,0,0,0,7.14,5.71,1.43,0,0,0,0,0,0,0,0,0
69,90,2,science,40,78.3,22.67,86.07,25.77,10,25,87.5,50,2.5,0,0,0,0,0,0,2.5,12.5,7.5,7.5,2.5,10,7.5,20,2.5,0,0,0,0,5,2.5,2.5,0,2.5,0,0,0,0,0,0,17.5,0,7.5,2.5,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,2.5,0,2.5,5,0,5,30,5,17.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,15,10,5,0,0,0,0,0,0,0,0,0
70,90,2,social,44,4.01,8.65,61.34,99,11,22.73,84.09,59.09,27.27,22.73,20.45,0,0,0,2.27,4.55,0,6.82,11.36,2.27,11.36,0,29.55,2.27,2.27,0,0,0,13.64,13.64,0,0,0,0,6.82,0,0,0,0,18.18,0,18.18,0,0,0,0,0,0,0,0,4.55,0,0,0,0,4.55,4.55,0,0,0,0,0,11.36,9.09,2.27,2.27,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0
71,92,1,science,30,62.04,25.24,23.51,84.54,10,13.33,90,56.67,16.67,10,6.67,0,0,0,3.33,6.67,10,10,6.67,0,10,3.33,26.67,3.33,0,0,0,0,3.33,3.33,0,0,0,0,6.67,0,0,0,0,33.33,10,10,10,0,0,3.33,0,0,0,0,3.33,0,3.33,0,0,3.33,0,0,0,3.33,0,0,26.67,0,6.67,0,6.67,0,0,0,0,0,0,3.33,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0
72,92,1,social,14,93.26,92.33,13.15,25.77,14,28.57,71.43,42.86,7.14,7.14,0,0,0,7.14,0,0,7.14,14.29,7.14,0,7.14,0,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,7.14,0,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,7.14,0,0,0,7.14,7.14,0,21.43,7.14,14.29,0,0,7.14,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0
73,93,1,science,52,60.28,64.99,1,5.37,13,15.38,76.92,55.77,7.69,3.85,0,0,1.92,0,1.92,3.85,11.54,7.69,15.38,3.85,7.69,1.92,17.31,1.92,1.92,1.92,1.92,3.85,1.92,0,1.92,0,0,0,7.69,1.92,0,0,0,13.46,0,1.92,7.69,1.92,1.92,3.85,0,0,0,0,1.92,0,0,0,1.92,5.77,0,1.92,1.92,0,1.92,0,13.46,0,9.62,0,7.69,1.92,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0
74,94,2,science,71,17.92,16.2,83.15,25.77,17.75,22.54,84.51,52.11,16.9,8.45,8.45,0,0,0,0,8.45,5.63,5.63,14.08,4.23,9.86,0,23.94,0,0,5.63,1.41,1.41,0,0,0,0,0,0,0,0,0,0,0,28.17,7.04,9.86,4.23,5.63,1.41,1.41,1.41,1.41,0,0,0,0,0,0,0,1.41,0,1.41,1.41,0,0,1.41,15.49,0,14.08,4.23,8.45,1.41,1.41,0,0,0,0,2.82,0,0,0,0,0,0,8.45,5.63,0,0,0,0,0,0,0,2.82,0,0
75,94,2,social,69,51.89,28.11,27.39,99,9.86,18.84,81.16,44.93,13.04,11.59,5.8,0,0,5.8,0,1.45,2.9,10.14,8.7,2.9,8.7,0,21.74,4.35,2.9,0,0,5.8,8.7,8.7,0,0,0,0,5.8,0,0,0,5.8,21.74,7.25,4.35,1.45,2.9,1.45,5.8,5.8,4.35,0,1.45,0,0,0,0,0,7.25,0,4.35,0,4.35,0,8.7,13.04,0,5.8,0,5.8,0,4.35,0,0,0,0,0,1.45,0,0,1.45,0,0,10.14,10.14,0,0,0,0,0,0,0,0,0,0
76,95,1,science,28,58.73,85.81,1.06,1,14,7.14,89.29,57.14,7.14,3.57,0,0,0,0,3.57,3.57,7.14,14.29,7.14,7.14,10.71,7.14,14.29,0,0,0,0,0,7.14,0,7.14,0,0,0,21.43,10.71,0,0,0,10.71,0,3.57,3.57,0,0,3.57,0,0,0,0,3.57,0,3.57,0,0,7.14,0,0,3.57,0,3.57,0,7.14,0,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,7.14,0,0,0,0,0,0,0,0,7.14,0
77,95,1,social,56,17.69,70.4,30.01,6.15,28,16.07,83.93,58.93,16.07,10.71,3.57,0,0,7.14,0,5.36,3.57,8.93,16.07,3.57,8.93,1.79,25,1.79,0,1.79,3.57,0,1.79,0,1.79,0,0,0,14.29,0,0,8.93,0,14.29,3.57,3.57,3.57,0,0,3.57,0,0,0,0,0,0,0,0,0,12.5,3.57,8.93,1.79,0,1.79,8.93,10.71,0,17.86,7.14,5.36,5.36,0,3.57,0,0,0,0,0,0,0,0,0,0,3.57,3.57,0,0,0,0,0,0,0,0,0,0
78,96,2,science,24,50.33,33.83,91.31,92.4,24,12.5,91.67,66.67,16.67,4.17,4.17,0,0,0,0,12.5,8.33,16.67,4.17,8.33,16.67,0,12.5,0,0,0,0,0,4.17,4.17,0,0,0,0,0,0,0,0,0,4.17,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,4.17,4.17,25,8.33,12.5,4.17,0,8.33,0,0,0,0,4.17,0,0,4.17,0,0,4.17,4.17,0,0,0,0,0,0,0,0,0,0
79,96,2,social,40,66.46,93.3,3.37,72.57,13.33,15,90,57.5,20,12.5,2.5,0,0,10,0,7.5,15,7.5,7.5,2.5,7.5,0,17.5,0,2.5,5,2.5,0,2.5,2.5,0,0,0,0,17.5,2.5,0,0,10,12.5,2.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2.5,2.5,0,10,10,0,15,7.5,5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,7.5,7.5,0,0,0,0,0,0,0,0,0,0
80,97,2,science,23,47.75,19.23,27.39,1,11.5,26.09,82.61,56.52,13.04,13.04,13.04,0,0,0,0,0,17.39,0,13.04,4.35,8.7,0,21.74,0,0,0,0,4.35,13.04,4.35,8.7,0,8.7,0,4.35,0,0,0,0,13.04,4.35,4.35,0,0,4.35,0,4.35,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,17.39,4.35,0,0,0,0,0,0,0,0,0,0,8.7,4.35,0,0,4.35,0,0,8.7,8.7,0,0,0,0,0,0,0,0,0,0
81,97,2,social,33,4.01,96.52,31.94,80.64,33,6.06,90.91,63.64,27.27,18.18,3.03,0,3.03,0,12.12,9.09,6.06,3.03,15.15,0,12.12,0,12.12,3.03,3.03,3.03,0,0,3.03,3.03,0,0,0,0,21.21,0,0,0,0,9.09,0,6.06,0,0,0,3.03,3.03,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,12.12,9.09,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.03,0,0,0,0,0,0,0,0,0,0
82,98,2,science,49,81.96,41.92,94.52,25.77,24.5,16.33,79.59,48.98,4.08,0,0,0,0,0,0,4.08,12.24,8.16,6.12,10.2,6.12,2.04,16.33,0,0,0,6.12,0,0,0,0,0,0,0,4.08,0,0,0,0,8.16,0,2.04,0,2.04,0,4.08,0,0,0,0,4.08,0,4.08,0,0,4.08,0,0,0,4.08,0,8.16,12.24,0,26.53,0,16.33,10.2,0,0,0,0,0,0,0,0,0,0,0,0,4.08,4.08,0,0,0,0,0,0,0,0,0,0
83,98,2,social,31,93.26,62.65,1,83.22,31,19.35,74.19,45.16,6.45,3.23,0,0,0,3.23,0,3.23,6.45,19.35,3.23,6.45,9.68,0,22.58,0,3.23,3.23,3.23,0,3.23,3.23,0,0,0,0,3.23,0,0,0,3.23,16.13,3.23,9.68,3.23,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,3.23,0,0,0,6.45,12.9,0,6.45,6.45,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,3.23,3.23,0,0,0,0,0,0,0,0,0,0
84,102,2,science,78,43.96,22.08,71.23,25.77,78,16.67,83.33,57.69,15.38,7.69,2.56,0,0,0,5.13,7.69,6.41,11.54,8.97,2.56,8.97,5.13,28.21,3.85,3.85,1.28,0,0,0,0,0,0,0,0,6.41,0,0,0,0,17.95,5.13,5.13,1.28,0,0,6.41,1.28,0,1.28,0,7.69,0,0,0,7.69,1.28,0,0,0,0,1.28,11.54,14.1,0,11.54,1.28,5.13,5.13,0,0,0,0,0,6.41,0,0,0,0,0,0,1.28,1.28,0,0,0,0,0,0,0,0,0,0
85,102,2,social,76,49.71,82.16,25.8,25.77,38,14.47,88.16,65.79,17.11,10.53,2.63,3.95,2.63,1.32,0,6.58,9.21,14.47,11.84,6.58,7.89,1.32,19.74,0,0,5.26,0,1.32,0,0,0,0,0,0,11.84,0,0,0,1.32,19.74,5.26,3.95,5.26,3.95,0,5.26,1.32,1.32,0,0,0,0,0,0,0,7.89,6.58,2.63,0,1.32,0,1.32,13.16,2.63,10.53,3.95,6.58,0,0,2.63,0,0,0,0,1.32,0,1.32,0,0,0,2.63,2.63,0,0,0,0,0,0,0,0,0,0
86,108,2,science,59,51.75,8.77,67.53,1,14.75,10.17,77.97,61.02,16.95,8.47,3.39,0,0,0,5.08,8.47,15.25,5.08,8.47,1.69,8.47,5.08,15.25,3.39,0,0,0,0,3.39,0,3.39,0,3.39,0,5.08,0,0,0,0,22.03,5.08,0,0,11.86,0,10.17,5.08,1.69,0,3.39,0,0,0,0,0,1.69,0,0,1.69,0,0,3.39,5.08,6.78,5.08,1.69,3.39,0,0,1.69,0,0,0,3.39,0,0,0,0,0,0,6.78,6.78,0,0,0,0,0,0,0,0,0,0
87,108,2,social,40,8.69,95.99,1,72.57,20,22.5,82.5,55,22.5,17.5,2.5,0,0,15,0,5,2.5,5,10,2.5,12.5,0,17.5,0,2.5,2.5,5,0,2.5,2.5,0,0,0,0,20,0,0,0,15,17.5,5,7.5,5,0,0,0,2.5,2.5,0,0,2.5,0,2.5,0,0,7.5,5,7.5,0,0,0,5,10,0,7.5,0,0,7.5,2.5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0
88,110,2,science,25,88.69,34.44,69.14,25.77,25,8,80,52,20,8,8,0,0,0,0,12,12,12,4,0,4,0,24,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,4,4,0,0,0,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,12,0,8,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,111,1,science,21,29.3,1,37.24,25.77,21,14.29,80.95,57.14,4.76,4.76,4.76,0,0,0,0,0,9.52,9.52,14.29,4.76,9.52,14.29,33.33,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,19.05,4.76,4.76,4.76,9.52,0,4.76,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,33.33,0,9.52,0,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,4.76,0,0,0,0,0,0,0,9.52,0,0
90,111,1,social,16,85.32,89.42,35.37,99,16,18.75,87.5,56.25,12.5,12.5,6.25,0,0,6.25,0,0,12.5,12.5,12.5,0,6.25,0,12.5,6.25,6.25,0,6.25,0,6.25,6.25,0,0,0,0,18.75,0,0,12.5,0,12.5,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,6.25,6.25,0,6.25,6.25,0,18.75,0,12.5,6.25,0,0,0,0,0,0,0,0,0,0,0,0,12.5,6.25,6.25,0,0,0,0,0,0,0,0,0
91,115,2,science,27,36.1,22.95,1.22,25.77,27,22.22,74.07,55.56,7.41,3.7,3.7,0,0,0,0,3.7,11.11,3.7,14.81,3.7,14.81,0,25.93,0,0,0,0,0,7.41,3.7,3.7,0,3.7,0,0,0,0,0,0,18.52,3.7,7.41,7.41,3.7,0,3.7,0,0,0,0,3.7,3.7,0,0,0,3.7,0,3.7,0,0,0,7.41,7.41,3.7,3.7,0,3.7,0,0,0,0,0,0,7.41,0,0,0,0,0,0,7.41,3.7,3.7,0,0,0,0,0,0,0,0,0
92,117,1,science,64,79.58,62.28,7.84,1.42,10.67,9.38,82.81,54.69,1.56,0,0,0,0,0,0,1.56,12.5,10.94,15.62,1.56,12.5,1.56,23.44,4.69,0,0,0,3.12,6.25,1.56,4.69,0,1.56,3.12,6.25,3.12,0,1.56,1.56,7.81,0,1.56,3.12,3.12,1.56,1.56,0,0,0,0,3.12,0,1.56,0,1.56,3.12,0,0,3.12,0,0,1.56,14.06,3.12,14.06,1.56,9.38,3.12,0,0,0,0,0,3.12,0,0,0,0,0,0,12.5,9.38,1.56,0,0,0,0,0,0,1.56,0,0
93,117,1,social,32,1,89.42,1,1.42,16,18.75,84.38,59.38,18.75,18.75,3.12,0,3.12,12.5,0,0,0,3.12,18.75,3.12,15.62,3.12,31.25,0,3.12,0,0,0,3.12,0,3.12,0,0,0,18.75,0,0,12.5,0,21.88,6.25,3.12,6.25,3.12,3.12,3.12,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,9.38,12.5,6.25,9.38,3.12,0,6.25,0,0,0,0,0,3.12,0,0,0,0,0,0,9.38,6.25,0,0,0,0,0,0,0,3.12,0,0
94,122,1,science,15,97.53,25.24,10.08,1,15,20,80,46.67,0,0,0,0,0,0,0,0,13.33,13.33,6.67,0,6.67,6.67,20,0,0,0,0,6.67,6.67,0,6.67,0,0,0,6.67,0,0,0,0,26.67,0,6.67,0,6.67,6.67,6.67,0,0,0,0,6.67,0,6.67,0,0,6.67,0,0,6.67,0,0,6.67,6.67,0,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0
95,122,1,social,21,11.05,99,1,25.77,21,23.81,71.43,57.14,23.81,19.05,0,4.76,0,14.29,0,4.76,9.52,0,9.52,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,23.81,0,0,14.29,0,9.52,0,4.76,4.76,0,0,0,0,0,0,0,0,0,0,0,0,14.29,9.52,9.52,0,0,0,9.52,4.76,0,0,0,0,0,4.76,4.76,0,0,0,0,0,0,0,0,0,0,4.76,4.76,0,0,0,0,0,0,0,0,0,0
96,125,1,science,53,34.8,28.57,16.24,5.57,13.25,15.09,81.13,62.26,11.32,5.66,0,1.89,1.89,0,1.89,5.66,5.66,13.21,9.43,5.66,11.32,7.55,16.98,0,0,0,1.89,1.89,1.89,0,1.89,0,0,0,5.66,0,0,0,0,13.21,0,3.77,3.77,3.77,0,7.55,0,0,0,0,3.77,0,3.77,0,0,3.77,1.89,0,1.89,0,0,0,15.09,3.77,11.32,3.77,7.55,0,0,0,0,0,0,0,0,0,0,0,0,0,9.43,7.55,0,0,0,0,0,0,0,1.89,0,0
97,125,1,social,41,60.92,23.22,99,99,41,7.32,87.8,51.22,17.07,14.63,12.2,0,0,2.44,0,2.44,2.44,17.07,7.32,4.88,7.32,0,21.95,0,0,2.44,4.88,0,9.76,9.76,0,0,0,0,4.88,0,0,4.88,0,9.76,4.88,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44,0,2.44,0,0,0,0,12.2,0,21.95,9.76,9.76,2.44,4.88,0,0,0,0,0,0,0,0,0,0,0,4.88,2.44,0,0,0,0,0,0,0,2.44,0,0
98,126,1,science,12,81.63,20.24,1.79,25.77,6,16.67,91.67,75,8.33,0,0,0,0,0,0,8.33,25,8.33,8.33,8.33,8.33,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,16.67,0,8.33,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,25,16.67,0,0,0,0,0,0,0,8.33,0,0
99,126,1,social,11,1,50,1,1,11,18.18,81.82,72.73,18.18,18.18,0,0,0,18.18,0,0,9.09,0,18.18,0,18.18,9.09,18.18,0,0,0,0,0,9.09,0,9.09,0,0,0,18.18,0,0,18.18,0,18.18,0,9.09,0,0,0,9.09,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,9.09,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0
100,132,1,science,34,74.42,61.58,6.2,1,17,11.76,85.29,58.82,8.82,5.88,0,0,0,0,5.88,2.94,8.82,14.71,11.76,0,11.76,2.94,11.76,5.88,5.88,0,0,5.88,5.88,0,5.88,0,0,0,8.82,0,0,0,0,11.76,2.94,2.94,2.94,5.88,0,2.94,0,0,0,0,2.94,0,2.94,0,0,5.88,0,0,5.88,0,0,0,17.65,0,8.82,0,8.82,0,0,0,2.94,0,0,2.94,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0
101,132,1,social,13,82.82,50,17.46,25.77,13,7.69,84.62,53.85,7.69,0,0,0,0,0,0,7.69,7.69,15.38,7.69,0,15.38,0,15.38,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,7.69,0,0,0,0,7.69,0,0,7.69,0,0,0,0,0,7.69,0,0,0,7.69,0,0,15.38,0,15.38,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0
102,133,1,science,6,18.82,50,23.51,25.77,6,16.67,83.33,66.67,0,0,0,0,0,0,0,0,16.67,0,16.67,16.67,16.67,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,16.67,16.67,0,0,16.67,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0
